date,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,NEWS_SENTIMENT_DAILY_AVG,NEWS_PUBLICATION_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,PX_HIGH,PX_LOW,PX_OPEN,PX_LAST,VOLUME,RSI_14D
2017-10-24,0.0106,191.0,147.0,86.0,0.0,2.0,12.0,16.0,162.89,161.0,161.16,162.29,3040729.0,55.5373,0.0,0.0
2017-10-25,0.0126,150.0,127.0,226.0,2.0,1.0,,15.0,163.0,160.58,161.0,162.18,3604739.0,55.2141,1.0,0.639
2017-10-26,0.0113,161.0,128.0,104.0,0.0,2.0,4.0,15.0,163.55,160.79,162.46,162.46,3038865.0,55.9174,0.0,0.0
2017-10-27,0.0057,157.0,126.0,69.0,0.0,4.0,8.0,10.0,162.68,160.7,160.8,162.38,3400493.0,55.6485,0.0,0.0
2017-10-30,0.0004,102.0,84.0,48.0,0.0,1.0,1.0,2.0,162.0,159.47,161.99,160.23,2551151.0,48.8502,0.0,0.0
2017-10-31,-0.0087,119.0,89.0,71.0,1.0,4.0,9.0,3.0,161.27,159.717,159.84,161.08,2513630.0,51.3791,0.0,0.0336
2017-11-01,0.0089,67.0,49.0,73.0,0.0,2.0,2.0,5.0,163.29,161.29,161.97,162.69,2129364.0,55.8334,0.0,0.0
2017-11-02,0.0119,170.0,136.0,146.0,13.0,7.0,2.0,17.0,165.55,162.61,163.73,164.95,3255662.0,61.206,0.0,0.7603
2017-11-03,0.0267,203.0,158.0,99.0,3.0,4.0,8.0,27.0,167.07,163.78,164.16,166.44,3112975.0,64.2903,1.0,0.3165
2017-11-06,0.0,91.0,77.0,31.0,0.0,0.0,,,166.588,164.98,165.8,165.05,1917296.0,59.5351,0.0,
2017-11-07,-0.0004,255.0,224.0,39.0,2.0,5.0,5.0,2.0,166.5,164.6,165.2,166.28,1944164.0,62.1995,0.0,0.0987
2017-11-08,0.0258,125.0,83.0,36.0,1.0,0.0,3.0,15.0,169.19,166.02,166.63,169.05,3494941.0,67.4046,0.0,0.6321
2017-11-09,0.031,246.0,163.0,50.0,3.0,2.0,7.0,32.0,169.31,167.05,167.48,169.11,2094015.0,67.5089,2.0,0.4836
2017-11-10,0.0148,210.0,153.0,61.0,0.0,2.0,5.0,17.0,171.38,168.075,168.44,171.36,2673095.0,71.2291,0.0,0.0
2017-11-13,0.0155,144.0,115.0,106.0,1.0,3.0,15.0,11.0,173.09,170.65,171.0,171.46,4093280.0,71.3859,0.0,0.0518
2017-11-14,-0.0042,178.0,131.0,106.0,0.0,4.0,14.0,20.0,171.83,169.77,170.82,171.44,1774662.0,71.3022,0.0,0.0
2017-11-15,-0.0047,162.0,138.0,83.0,1.0,0.0,4.0,7.0,170.73,167.055,169.3,169.0,2439925.0,61.784,2.0,-0.7927
2017-11-16,0.0049,166.0,128.0,96.0,3.0,4.0,12.0,12.0,171.34,169.16,170.23,170.98,2342744.0,65.7765,0.0,0.3277
2017-11-17,-0.0073,189.0,150.0,66.0,0.0,11.0,13.0,10.0,172.2,170.65,171.0,170.98,2100618.0,65.7765,2.0,-0.0241
2017-11-20,0.0013,116.0,101.0,28.0,0.0,3.0,3.0,3.0,172.53,170.85,171.11,172.28,1955033.0,68.2983,0.0,0.0
2017-11-21,0.002,224.0,198.0,59.0,1.0,6.0,6.0,11.0,174.19,172.55,172.96,173.42,2360153.0,70.3609,0.0,0.0288
2017-11-22,-0.002,212.0,196.0,79.0,1.0,3.0,10.0,3.0,174.0,171.1,173.84,172.48,1950086.0,66.5179,0.0,0.0615
2017-11-23,-0.014,164.0,127.0,106.0,1.0,3.0,16.0,10.0,,,,,,,0.0,0.092
2017-11-24,-0.0005,93.0,80.0,186.0,1.0,3.0,2.0,2.0,173.159,171.5,172.38,171.62,789620.0,63.1211,0.0,0.0777
2017-11-27,0.0008,177.0,164.0,52.0,0.0,2.0,2.0,4.0,173.06,171.12,172.25,172.61,2346837.0,65.3168,0.0,0.0
2017-11-28,0.0072,188.0,164.0,108.0,6.0,1.0,4.0,16.0,174.18,172.55,173.32,173.65,2728382.0,67.5055,1.0,0.9541
2017-11-29,0.004,262.0,197.0,118.0,1.0,1.0,6.0,12.0,177.74,173.545,174.0,177.53,4682987.0,74.0779,0.0,0.3088
2017-11-30,0.0477,334.0,234.0,249.0,13.0,4.0,14.0,53.0,184.9,180.22,180.43,184.43,7716593.0,81.3155,1.0,0.9087
2017-12-01,0.2073,452.0,263.0,245.0,13.0,7.0,11.0,132.0,185.18,181.13,183.26,185.13,4034387.0,81.8686,1.0,0.7846
2017-12-04,0.0197,169.0,130.0,45.0,2.0,2.0,5.0,18.0,189.88,186.56,187.22,189.56,5774191.0,84.9124,0.0,0.489
2017-12-05,-0.3751,335.0,145.0,153.0,1.0,5.0,111.0,46.0,191.22,186.85,189.67,187.82,3182807.0,79.2826,0.0,0.0312
2017-12-06,0.0704,182.0,119.0,137.0,8.0,1.0,17.0,34.0,187.975,185.51,187.62,187.22,3569152.0,77.3774,1.0,0.9745
2017-12-07,-0.0024,184.0,137.0,66.0,0.0,5.0,7.0,2.0,187.8,185.56,186.51,186.2,2240848.0,74.1168,0.0,0.0
2017-12-08,-0.0169,113.0,83.0,67.0,1.0,1.0,12.0,5.0,188.53,185.945,186.79,188.07,1772511.0,76.1048,0.0,0.3514
2017-12-11,0.0027,119.0,98.0,46.0,1.0,4.0,4.0,6.0,188.9,187.04,188.21,188.86,1964094.0,76.9116,0.0,0.0246
2017-12-12,0.0114,122.0,82.0,66.0,7.0,3.0,8.0,11.0,189.12,186.8,186.96,188.3,3365734.0,74.979,0.0,0.7819
2017-12-13,0.0114,529.0,442.0,158.0,8.0,18.0,8.0,51.0,190.12,187.8,188.53,188.28,3062856.0,74.9066,4.0,0.1227
