date,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,NEWS_SENTIMENT_DAILY_AVG,NEWS_PUBLICATION_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,PX_HIGH,PX_LOW,PX_OPEN,PX_LAST,VOLUME,RSI_14D
2020-04-22,-0.0137,60.0,3.0,42.0,0.0,96.0,0.0,20.0,339.38,332.801,337.41,336.77,2231819.0,53.8102,5.0,0.0
2020-04-23,0.0283,29.0,4.0,21.0,0.0,70.0,0.0,2.0,341.75,334.8,338.9,335.37,2120251.0,53.2725,4.0,0.0
2020-04-24,0.0244,32.0,4.0,23.0,0.0,81.0,0.0,4.0,344.7,333.501,338.0,344.1,2146162.0,56.2108,2.0,0.0
2020-04-27,0.0351,26.0,2.0,10.0,-0.318,29.0,1.0,1.0,349.96,345.12,348.8,348.5,2375636.0,57.656,1.0,0.0
2020-04-28,0.0437,44.0,6.0,27.0,0.0,160.0,0.0,13.0,353.45,332.57,353.09,333.45,3895571.0,51.4064,1.0,0.0
2020-04-29,-0.0388,52.0,3.0,29.0,0.0,139.0,0.0,15.0,351.25,335.44,339.53,349.17,5006415.0,56.6875,6.0,0.0
2020-04-30,0.0172,59.0,6.0,42.0,0.0,102.0,0.0,7.0,356.23,346.55,348.01,353.64,3902173.0,58.0825,1.0,0.0
2020-05-01,0.0166,61.0,6.0,43.0,0.0397,116.0,0.0,12.0,350.31,340.26,347.24,343.84,2578615.0,53.9778,,3.0
2020-05-04,0.0032,23.0,1.0,17.0,0.0,23.0,0.0,1.0,350.596,340.0,340.74,349.11,2372392.0,55.7873,1.0,0.0
2020-05-05,0.0061,35.0,2.0,26.0,0.0,86.0,0.0,1.0,359.7,352.39,353.38,356.13,2377555.0,58.1478,2.0,0.0
2020-05-06,0.0166,49.0,5.0,37.0,0.0084,108.0,0.0,18.0,366.79,357.13,357.92,362.52,2319702.0,60.2294,,2.0
2020-05-07,0.004,52.0,3.0,43.0,0.0,94.0,0.0,12.0,369.5,365.501,368.82,366.78,2466063.0,61.6005,,0.0
2020-05-08,0.0063,52.0,3.0,32.0,0.0,87.0,0.0,2.0,371.1,365.41,370.0,367.51,2548366.0,61.8433,1.0,0.0
2020-05-11,0.0982,20.0,4.0,9.0,,35.0,0.0,0.0,373.63,364.5,365.84,371.42,2266282.0,63.1858,,0.0
2020-05-12,-0.0006,41.0,,33.0,0.0,104.0,0.0,3.0,372.72,364.55,371.46,365.1,2071782.0,59.5393,,0.0
2020-05-13,0.0409,82.0,10.0,48.0,0.0421,141.0,3.0,16.0,367.43,352.71,366.45,358.56,3365501.0,55.9415,10.0,4.0
2020-05-14,-0.0277,52.0,6.0,40.0,-0.118,128.0,4.0,10.0,357.0,348.01,354.0,355.39,2752031.0,54.2309,7.0,0.0
2020-05-15,0.007,64.0,4.0,47.0,-0.0013,167.0,1.0,23.0,365.48,351.53,351.57,365.3,2626904.0,58.5029,1.0,0.0
2020-05-18,0.0296,36.0,4.0,20.0,,60.0,0.0,0.0,375.49,367.21,371.59,367.97,2352319.0,59.5971,2.0,0.0
2020-05-19,0.0171,47.0,5.0,32.0,0.0083,150.0,0.0,7.0,376.0,368.89,369.88,372.2,2753685.0,61.3364,1.0,1.0
2020-05-20,0.015,68.0,6.0,48.0,0.0011,105.0,1.0,30.0,384.4,377.06,377.21,383.63,2824862.0,65.6408,1.0,1.0
2020-05-21,0.0355,61.0,9.0,46.0,-0.0033,88.0,1.0,17.0,385.12,380.6,382.0,382.17,2261384.0,64.6507,2.0,0.0
2020-05-22,0.0,48.0,,38.0,0.006,102.0,0.0,12.0,386.52,380.95,381.39,385.26,1688159.0,65.8256,,1.0
2020-05-25,0.0033,22.0,1.0,15.0,0.0,48.0,0.0,2.0,,,,,,,,0.0
2020-05-26,0.0018,27.0,1.0,21.0,0.0,59.0,0.0,2.0,391.27,374.81,391.0,376.63,3525983.0,59.8434,1.0,0.0
2020-05-27,0.0572,58.0,10.0,39.0,0.0073,183.0,0.0,11.0,375.7,361.44,373.24,375.17,3553278.0,58.8686,3.0,1.0
2020-05-28,0.0125,61.0,5.0,46.0,-0.0023,166.0,1.0,17.0,386.9,372.5,372.5,379.83,2904450.0,61.0493,5.0,0.0
2020-05-29,0.0248,54.0,6.0,36.0,0.0,163.0,0.0,10.0,389.05,377.075,382.62,386.6,5937467.0,64.0328,3.0,0.0
2020-06-01,0.0025,21.0,1.0,17.0,0.0,65.0,0.0,1.0,389.99,382.895,387.08,389.68,2035186.0,65.3337,,0.0
